"Permablitz #30", "Dunstan St", "Preston", "", "Inner", "Community Gardens", "", "", "<a href='http://www.permablitz.net/' target='_blank'>Permablitz</a>", "", "", "", "",-37.731356, 144.986931
"Permablitz #31", "Kiddle St", "Fawkner", "3060", "Inner", "Community Gardens", "", "", "<a href='http://www.permablitz.net/' target='_blank'>Permablitz</a>", "", "", "", "",-37.717269, 144.970533
"Permablitz #33 Loophole", "834 High St", "Thornbury", "", "Inner", "Community Gardens", "", "", "<a href='http://www.permablitz.net/' target='_blank'>Permablitz</a>", "", "", "", "",-37.752886, 145.001749
"Permablitz #34", "", "Clarkefield", "", "Inner", "Community Gardens", "", "", "<a href='http://www.permablitz.net/' target='_blank'>Permablitz</a>", "", "", "", "",-37.502411, 144.761185
"Ormond Permablitz #39", "Wild Cherry Rd", "Ormond", "", "Inner", "Community Gardens", "", "", "<a href='http://www.permablitz.net/' target='_blank'>Permablitz</a>", "", "", "", "",-37.903100, 145.050407
"229 Hoddle St", "Collingwood", "", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.801966, 144.992033
"253 Hoddle St", "Collingwood", "", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.801066, 144.991895
"Alfred Street", "North Melbourne", "", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.790713, 144.939748
"Brickwood St", "Elsternwick", "", "Inner", "Community Gardens", "Public housing", "", "<a href='http://cultivatingcommunity.org.au/cc/' target='_blank'>Cultivating Community</a>", "", "", "", "",-37.892639, 144.998196
"Buncle St", "North Melbourne", "", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.792347, 144.940770
"Gronn Place", "Brunswick", "", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.756777, 144.939355
"Highett St", "Richmond", "3121", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.815938, 144.999893
"Lennox St", "Richmond", "", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.817675, 144.994698
"Wingate Ave", "Ascot Vale", "", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.779097, 144.919418
"Inkerman Street", "Elsternwick", "", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.865834, 144.995151
"Dight Street", "Collingwood", "", "Inner", "Community Gardens", "Public housing", "", "", "", "", "", "",-37.801507, 144.988635
"Avonsleigh Berries", "26 Avon Road", "Avonsleigh", "3782", "Inner", "Community Gardens", "PYO", "", "", "MORELLO CHERRIES, blueberries", "", "", "",-37.909617, 145.479503
"Baker's Fresh Vegies", "385 Boneo Road", "Rosebud", "", "Inner", "Community Gardens", "PYO", "", "", "U-pick peas and beans. Also pre-picked farm fresh vegetables, seasonally available potatoes, pumpkin", "", "", "",-38.394656, 144.888631
"The Bramble Farm", "25 Lyppards Road", "Langwarrin", "3910", "Inner", "Community Gardens", "PYO", "", "", "Brambleberries & Raspberries. We also collect our own Honey and have that as well as a huge variety", "", "", "",-38.133983, 145.221611
"Cherry Haven", "470 Queens Road", "Wandin East", "3139", "Inner", "Community Gardens", "PYO", "", "", "cherries", "", "", "",-37.801318, 145.453546
"Cobrahah Orchards", "Monbulk Rd", "Wandin East", "3139", "Inner", "Community Gardens", "PYO", "", "", "cherries", "", "", "",-37.818913, 145.408178
"Higham Blueberries", "Extons Rd", "Kinglake", "", "Inner", "Community Gardens", "PYO", "", "", "blueberries", "", "", "",-37.478502, 145.325816
"Kadarina Berries", " 606 Extons Rd", "Kingslake Central", "", "Inner", "Community Gardens", "PYO", "", "", "silvanberries, raspberries, loganberries, blueberrie", "", "", "",-37.458210, 145.325999
"Lamon Farm", "3555 Mt Slide Rd", "Kinglake", "", "Inner", "Community Gardens", "PYO", "", "", "strawberries, nashis and chestnuts", "", "", "",-37.535447, 145.387926
"Lowanville Farm", "41 Beaulieu Road", "Red Hill", "", "Inner", "Community Gardens", "PYO", "", "", "raspberries and blackcurrants", "", "", "",-38.384390, 145.015295
"Mountain Blueberries", "15 Blueberry Lane", "Monbulk", "", "Inner", "Community Gardens", "PYO", "", "", "blueberries", "", "", "",-37.870315, 145.416899
"   Ellisfield Farm", "109 McIlroys Road", "Red Hill", "", "Inner", "Community Gardens", "PYO", "", "", "cherries, quinces", "", "", "",-38.359649, 145.038938
"The Big Berry", "Launching Place Rd", "Yarra Junction", "", "Inner", "Community Gardens", "PYO", "", "", "raspberries, blueberries and blackberries", "", "", "",-37.788038, 145.601153
"Blue Hills Orchard", "27 Parker Road", "Silvan", "", "Inner", "Community Gardens", "PYO", "", "", "Cherries, raspberries, strawberries, loganberries, youngberries and boysenberries.", "", "", "",-37.825851, 145.443219
"Chapmans Berry and Fruit Farm", "39 Parker Road", "Silvan", "", "Outer", "Community Gardens", "PYO", "", "", "Raspberries, boysenberries and currants. Cherries too.", "", "", "",-37.820741, 145.449787
"The Gourmet Yabby Farm", "Beenak Rd", "Yellingbo", "", "Outer", "Community Gardens", "PYO", "", "", "Yabbies", "", "", "",-37.833638, 145.522000
"Red Hill Cherry Farm", "61 Prossors Lane", "Red Hill", "", "Outer", "Community Gardens", "PYO", "", "", "cherries and strawberries", "", "", "",-38.378206, 145.018385
"Ripe and Ready Cherry Farm", "52 Arkwells Lane", "Red Hill", "", "Outer", "Community Gardens", "PYO", "", "", "Sweet and Sour cherries, Silvanberries, Raspberries", "", "", "",-38.364666, 145.012732
"Sunny Ridge", "244 Shands Road", "Main Ridge", "3928", "Outer", "Community Gardens", "PYO", "", "", "Strawberries, avocadoes and seasonal produce.", "", "", "",-38.401138, 144.992851
"Yellingbo Berries", "Gardiner Rd", "Yellingbo", "", "Outer", "Community Gardens", "PYO", "Organic", "", "blueberries, fruit", "", "", "",-37.805139, 145.494264
"Honey 'Bungower Park'", "871 Derril Road", "Moorooduc", "", "Outer", "Community Gardens", "PYO", "Organic", "", "Honey, honeycomb, bees' wax", "", "", "",-38.239694, 145.106734
"Findon Primary School", "Cuthbert Drive", "Mill Park", "3082", "Outer", "Community Gardens", "School gardens", "", "<a href='http://www.stephaniealexander.com.au/' target='_blank'>Stephanie Alexander</a>", "", "", "", "",-37.664850, 145.053245
"Yarra Primary School", "Davison Street", "Richmond", "3121", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.stephaniealexander.com.au/' target='_blank'>Stephanie Alexander</a>", "", "", "", "",-37.814457, 145.007741
"Southmoor Primary School", "Rica Street", "Moorabbin", "", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.stephaniealexander.com.au/' target='_blank'>Stephanie Alexander</a>", "", "", "", "",-37.942559, 145.055693
"Albany Rise Primary School", "Albany Drive", "Mulgrave", "3170", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.929404, 145.172785
"Aldercourt Primary School", "Silver Avenue", "Frankston North", "3201", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-38.116829, 145.160578
"Heatherhill Primary School", "959 Heatherton Road", "Springvale", "3171", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.962326, 145.160084
"Coomoora Primary School", "4 Coomoora Rd", "Springvale", "3172", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.982470, 145.148172
"Mossgiel Park Primary School", "Scotsburn Way", "Endeavour Hills", "3802", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.971248, 145.266484
"Norris Bank Primary School", "Settlement Road", "Bundoora", "3083", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.696918, 145.050362
"Moomba Park Primary School", "Anderson Road", "Fawkner", "3060", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.695717, 144.967836
"Southvale Primary School", "30-34 Athol Road", "Noble Park", "3174", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.972989, 145.163085
"Movelle Primary School", "Gum Road", "St. Albans", "3021", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.736262, 144.776226
"St Dominics Primary School", "145 Highfield Road", "Camberwell", "3124", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.838981, 145.083870
"Cleeland Secondary School", "23 Ann Street", "Dandenong", "", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.978520, 145.213281
"St Georges Road Primary School", "St Georges Road", "Northcote", "", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.769534, 144.990982
"Dinjerra Primary School", "South Road", "Braybrook", "3019", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.791690, 144.854025
"St Stephen's Primary School", "71 Whitelaw Street", "Reservoir", "3073", "Inner", "Community Gardens", "School gardens", "", "<a href='http://www.gould.edu.au/' target='_blank'>Gould Group</a>", "", "", "", "",-37.712113, 145.019192
"Parkhill Primary School Community Garden", "Parkhill Drive", "Ashwood", "", "Inner", "Community Gardens", "School gardens", "", "", "", "", "", "",-37.862857, 145.107575
"Reservoir East Primary", "Boldrewood Parade", "Reservoir", "3073", "Inner", "Community Gardens", "School gardens", "", "", "", "", "", "",-37.717952, 145.021556
"Yarra Primary School", "Davison St", "Richmond", "", "Inner", "Community Gardens", "School gardens", "", "PB, SA", "", "", "", "",-37.814457, 145.007741
"CERES Community Environmental Park", "8 Lee Street", "East Brunswick", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.766584, 144.984856
"Combarton St", "Box Hill", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.826068, 145.125457
"Crown St", "Flemington", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.785397, 144.922897
"Emerald St", "Collingwood", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.801404, 144.987919
"Holmes St", "Northcote", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.782957, 145.006160
"Inkerman St", "St Kilda", "", "Outer", "Community Gardens", "", "", "", "", "", "", "",-37.864702, 144.986379
"King St", "Prahran", "", "Outer", "Community Gardens", "", "", "", "", "", "", "",-37.849952, 144.995398
"Luscious Lane", "Fitzroy", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.800359, 144.978128
"Mater St", "Collingwood", "", "Outer", "Community Gardens", "", "", "", "", "", "", "",-37.795587, 144.987197
"Riversdale Rd", "Hawthorn", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.828820, 145.034889
"Rushall Garden", "Rushall Crescent", "North Fitzroy", "3068", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.784251, 144.991366
"Sailsbury St", "Elsternwick", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.870920, 145.023645
"Sinnott St", "Burwood", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.854069, 145.110240
"Sprout", "Clapham Street", "Thornbury", "3072", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.756625, 144.998028
"St Kilda Community Gardens", "Raliway Place", "Balaclava", "3183", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.871539, 144.993144
"Linda Crescent", "Hawthorn", "", "", "Community Gardens", "", "", "", "", "", "", "",-37.819844, 145.031794
"Jewell Station", "Brunswick", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.774982, 144.958720
"Groundswell, Montague Park", "Bentley Place", "Frankston", "3199", "", "Community Gardens", "", "", "", "", "", "", "",-38.154419, 145.121839
"Edendale Community Farm", "Gastons Rd", "Eltham", "3095", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.702142, 145.154149
"Nunawading Community Garden", "82 Jollimont Rd", "Forest Hill", "3131", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.844033, 145.178494
"Hawthorn Community Gardens Inc.,", "Linda Crescent", "Hawthorn", "3122", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.819844, 145.031794
"J L Murphy Reserve Community Garden", "Williamstown Road", "Port Melbourne", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.835536, 144.922171
"Mordialloc Community Garden", "Venice Street", "Mentone", "3194", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.985792, 145.063188
"North Melbourne Community Gardens", "Mark Street", "North Melbourne", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.793691, 144.939211
"Northcote Community Gardens", "42 Hartington St", "Northcote", "3070", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.77110, 144.99436
"Ringwood Community Garden", "Selkirk Avenue", "Wantirna", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.842709, 145.230060
"Loophole", "High Street", "Thornbury", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.757828, 145.000738
"Ian Potter Children's Garden", "Royal Botanic Gardens", "Melbourne", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.828131, 144.978045
"Darebin Men's Shed Garden", "125 Blake St", "Reservoir", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.731364, 145.030026
"Fairfield Community Garden", "Fairfield Railway Station", "Fairfield", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.776946, 145.018479
"Bundoora Park", "1096 Plenty Road", "Bundoora", "", "Inner", "Community Gardens", "", "Organic", "", "", "", "", "",-37.710490, 145.051133
"Closed - Garden of Eden, Old Albert Park Railway Station", "Ferrars Place", "South Melbourne", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.839193, 144.958577
"Proposed", "Buna Reserve", "West Heidelberg", "", "Inner", "Community Gardens", "", "", "", "", "", "", "",-37.749440, 145.041400
"Pinewood Primary School", "Pinewood Drive", "Mount Waverley", "3149", "Inner", "Community Gardens", "School gardens", "", "Sustainable Schools program, CERES", "", "", "", "",-37.888569, 145.140354
"Antonio Park Primary School", " 631-639 Whitehorse Road", "Mitcham", "", "Inner", "Community Gardens", "School gardens", "", "Sustainable Schools program, CERES", "Chook farm, worm farms, orchard", "", "", "",-37.816176, 145.205945
"Croydon Hills Primary School", "Campaspe Drive", "Croydon Hills", "", "Inner", "Community Gardens", "School gardens", "", "Sustainable Schools program, CERES", "Vegetable garden, chooks", "", "", "",-37.776676, 145.272394
"Wesley College Junior School", "625 St Kilda Road", "Windsor", "", "Inner", "Community Gardens", "School gardens", "", "Sustainable Schools program, CERES", "Vegetable garden, chooks", "", "", "",-37.853641, 144.982330
"The Ian Potter Foundations Children’s Garden, Royal Botanic Gardens", "Birdwood Ave", "SOUTH YARRA", "3141", "", "Community Gardens", "", "", "Vic government", "Seasonal vegetables and some fruit such as lemons.", "staff and children", "staff and children", "http://www.rbg.vic.gov.au",-37.838749, 144.989756
"Observatory Café Garden", "Birdwood Ave", "SOUTH YARRA", "3141", "", "Community Gardens", "", "", "The Observatory Café business, privately owned", "Vegetables, fruits and herbs", "Used by the café for cooking, consumed by paying customers", "Used by the café for cooking, consumed by paying customers", "http://www.rbg.vic.gov.au",-37.838749, 144.989756
"DIG IN Community garden", "Williamstown Road", "PORT MELBOURNE", "3207", "", "Community Gardens", "Public housing", "Organic", "<a href='http://cultivatingcommunity.org.au/cc/' target='_blank'>Cultivating Community</a>", "community Garden", "plot holders", "plot holders", "",-37.838582, 144.942355
markerOptions = { icon:Other_Icon };
"Como Historic House and Garden and Bursaria Café", "Lechlade Avenue", "SOUTH YARRA", "3141", "", "Heritage kitchen garden", "Public housing", "Organic", "National Education Week initiative Sponsored by Artists For Kids with Bursaria Cafe", "Seasonal vegetables and fruit", "Students and cafe.", "Students and cafe.", "http://www.comohouse.com.au",-37.838749, 144.989756
markerOptions = { icon:MAR_Icon };
"16 Homestead Road", "Eltham", "3095", "Inner", "Commercial Production and Market Gardens", "", "Organic", "", "Apples, nashi, stone fruit, persimons, nuts", "", "", "",-37.737135, 145.137179
"159a Tooronga Road", "Malvern", "3146", "Inner", "Commercial Production and Market Gardens", "", "Organic", "", "Beef, lamb", "", "", "",-37.860005, 145.040636
"300 Old Emerald Road", "Monbulk", "3793", "Inner", "Commercial Production and Market Gardens", "", "Organic", "", "Strawberries. fruit, vegetables, eggs", "", "", "",-37.879811, 145.436660
"Beenak Road", "Hoddles Creek", "3139", "Inner", "Commercial Production and Market Gardens", "", "Organic", "", "Kiwifruit", "", "", "",-37.883936, 145.608719
"22 Rangeview Grove", "Balwyn North", "3104", "Inner", "Commercial Production and Market Gardens", "", "Organic", "", "Olives, vegetables, fruit, berries", "", "", "",-37.796681, 145.072379
"Address PO Box 595", "Hurstbridge", "3099", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Mushrooms, garlic", "", "", "",-37.640166, 145.192477
"1075 Manks Road", "Dalmore", "3981", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Asparagus, vegetables", "", "", "",-38.177751, 145.439209
"5 Lea Road", "Koo Wee Rup", "3981", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Vegetables, asparagus, onions", "", "", "",-38.178922, 145.450952
"Merri Creek Market Garden", "Harding Street", "Brunswick East", "", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "organic seedlings for vege production, seasonal produce", "", "", "",-37.745717, 144.972369
"46 Bowen Street", "Moonee Ponds", "3039", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Herbs, nuts", "", "", "",-37.767011, 144.910029
"144 Shoreham Road", "Red Hill South", "3937", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Apples, cherries", "", "", "",-38.381865, 145.023486
"Beaconsfi eld-Emerald Road", "Dewhurst", "3808", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Blueberries, beef", "", "", "",-37.979046, 145.454588
"101a Coolart Road", "Bittern", "3918", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Vegetables", "", "", "",-38.333973, 145.145605
"7 Wombat Drive", "Eltham", "3095", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Grains, oilseeds, legumes", "", "", "",-37.692874, 145.162319
"8a Paringa Road", "Red Hill South", "3937", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Apples", "", "", "",-38.393596, 145.052174
"500 Tschampion  Road", "Cockatoo", "3781", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Vegetables", "", "", "",-37.936260, 145.491370
"Hollyburton Park", "Sunbury", "3429", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Lamb, beef", "", "", "",-37.576859, 144.731425
"268B Steeles Creek Road", "Yarra Glen", "3775", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Wine, herbs", "", "", "",-37.658494, 145.374347
"89 Tynong Road", "Tynong", "3813", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Beef", "", "", "",-38.070224, 145.620542
"52 Hannan Street", "Williamstown", "3016", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Fruit", "", "", "",-37.863149, 144.887378
"31 Palmer Street", "South Melbourne", "3205", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Plums, grapefruit, feijoa, olives", "", "", "",-37.835517, 144.963422
"10 Long Street", "Elsternwick", "3182", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Fruit, vegetables, nuts", "", "", "",-37.879558, 145.005595
"126 Anderson Street", "South Yarra", "3141", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Olive Oil, lamb, beef", "", "", "",-37.829694, 144.984795
"574 Woori Yallock Road", "Cockatoo", "3781", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Vegetables, herbs", "", "", "",-37.895430, 145.519612
"22 Renown Street", "North Coburg", "3058", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Beef, table grapes, vegetables, fruit", "", "", "",-37.730255, 144.962724
"48 Newell Street", "Footscray", "3011", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Vegetables, grapes, citrus", "", "", "",-37.797246, 144.902476
"PO Box 341", "Gembrook", "3783", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Ginseng", "", "", "",-37.952497, 145.550457
"PO Box 29", "Surrey Hills", "3127", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Grapes, olives, wine", "", "", "",-37.825077, 145.097412
"35 Frederick Street", "Croydon", "3136", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Olives", "", "", "",-37.808115, 145.284335
"23 Creswick Street", "Brighton East", "3187", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Apples, apple Juice", "", "", "",-37.928419, 145.015675
"20 Colemans Road", "Lyndhurst", "3975", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Vegetables", "", "", "",-38.039629, 145.213841
"PO Box 3", "Gembrook", "3783", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Kiwifruit", "", "", "",-37.952497, 145.550457
"Skyline Road", "Mooroolbark", "3138", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Garlic", "", "", "",-37.786116, 145.310817
"10 Soudan Street", "Malvern", "3144", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Soya beans, vegetables, fruit", "", "", "",-37.864712, 145.030526
"12 Bella Vista Court", "Plenty", "3090", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Wheat Sprouts", "", "", "",-37.670517, 145.123257
"323 Cambridge Road", "Montrose", "3765", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Olives, garlic, teas", "", "", "",-37.801667, 145.341325
"75 Sylvia Road", "Hoddles Creek", "3139", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Herbs", "", "", "",-37.818923, 145.569109
"34 East Road", "Pearcedale", "3912", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Vegetables", "", "", "",-38.199332, 145.245081
"PO Box 2525", "Bayles", "3981", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Vegetables, herbs, fruit", "", "", "",-38.179036, 145.573638
"11 Edenmont Road", "Emerald", "3782", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Kiwifruit, lemons, limes", "", "", "",-37.927140, 145.426942
"RMB 6052, One Chain Rd", "Merricks North", "3926", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Garlic, olives, olive oil and vegetables", "", "", "",-38.353666, 145.084150
"PO Box 203", "Wandin", "3139", "Outer", "Commercial Production and Market Gardens", "", "Organic", "", "Blueberries", "", "", "",-37.771838, 145.414182
"160 Milners Rd", "Lang Lang", "", "Outer", "Commercial Production and Market Gardens", "", "", "", "vegetables", "", "", "",-38.259119, 145.633102
"Devon Meadows", "1380 North Rd", "Devon Meadows", "", "Outer", "Commercial Production and Market Gardens", "", "", "", "Vegetables", "", "", "",-38.181161, 145.320738
"Haunted Gully Olives", "34 Haunted Gully Rd", "Beaconsfield", "", "Outer", "Commercial Production and Market Gardens", "", "", "", "bottled olive oil", "", "", "",-38.032393, 145.408218
"Rose Creek Estate", "2 Craig Street", "East Keilor", "3033", "Outer", "Commercial Production and Market Gardens", "", "", "", "olive oil & wine", "", "", "",-37.744979, 144.879883
"Pettys Orchard", "Monckton Rd", "Templestowe", "", "Outer", "Commercial Production and Market Gardens", "", "", "", "pears and apples", "", "", "",-37.743332, 145.157910
"Aumann Family Orchard", "150 Harris Gully Rd", "Warrandyte", "3113", "Outer", "Commercial Production and Market Gardens", "", "", "", "Peaches, nectarines, cherries", "", "", "",-37.736915, 145.223140
"Coupers Orchard", "Freyne Street", "Wonga Park", "", "Outer", "Commercial Production and Market Gardens", "", "", "", "Apples, pears, peaches, nectarines, plums, cherries", "", "", "",-37.751975, 145.257943
"Warrandyte Berry Farm", "451 Warrandyte Road", "Warrandyte South", "", "Outer", "Commercial Production and Market Gardens", "", "Hydroponic", "", "Strawberries, hydroponic tomatoes", "", "", "",-37.755998, 145.232707
"Vasilikis", "Barkly Street", "St Kilda", "", "Inner", "Commercial Production and Market Gardens", "", "", "", "Crayfish", "", "", "",-37.865284, 144.981565
"Lilydale Herb Farm", "61 Mangans Rd", "LILYDALE", "3140", "", "Commercial Production and Market Gardens", "", "", "<a href='http://cultivatingcommunity.org.au/cc/' target='_blank'>Cultivating Community</a>", "Herb", "Commercially sold produce.", "Commercially sold produce.", "http://www.theherbfarm.com.au",-37.757570, 145.353190
markerOptions = { icon:Other_Icon };
"CERES Honey Lane Garden", "8 Lee Street", "Brunswick East", "3057", "Inner", "MAR, CG", "", "Organic", "", "Vegetables, fruit", "", "", "",-37.766584, 144.984856
markerOptions = { icon:PS_Icon };
"Kellybrook Winery and Cider Orchard", "Fulford Road", "Wonga Park", "", "Inner", "Food Production on Public Space", "", "", "", "", "", "", "",-37.738666, 145.270483
